"filename", "language", "Markdown", "Python", "Swift", "JSON", "pip requirements", "XML", "YAML", "Kotlinscript", "C++", "Dart", "Properties", "CMake", "Kotlin", "HTML", "Go", "Go Module File", "Shell Script", "Go Checksum File", "comment", "blank", "total"
"/home/whx/文档/code/github/lightNovel/README.md", "Markdown", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/whx/文档/code/github/lightNovel/client/analysis_options.yaml", "YAML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 4, 29
"/home/whx/文档/code/github/lightNovel/client/android/app/build.gradle.kts", "Kotlinscript", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 45
"/home/whx/文档/code/github/lightNovel/client/android/app/src/debug/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 8
"/home/whx/文档/code/github/lightNovel/client/android/app/src/main/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 47
"/home/whx/文档/code/github/lightNovel/client/android/app/src/main/kotlin/com/example/client/MainActivity.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 6
"/home/whx/文档/code/github/lightNovel/client/android/app/src/main/res/drawable-v21/launch_background.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 13
"/home/whx/文档/code/github/lightNovel/client/android/app/src/main/res/drawable/launch_background.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 13
"/home/whx/文档/code/github/lightNovel/client/android/app/src/main/res/values-night/styles.xml", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 19
"/home/whx/文档/code/github/lightNovel/client/android/app/src/main/res/values/styles.xml", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 19
"/home/whx/文档/code/github/lightNovel/client/android/app/src/profile/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 8
"/home/whx/文档/code/github/lightNovel/client/android/build.gradle.kts", "Kotlinscript", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/home/whx/文档/code/github/lightNovel/client/android/gradle.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/home/whx/文档/code/github/lightNovel/client/android/gradle/wrapper/gradle-wrapper.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/whx/文档/code/github/lightNovel/client/android/settings.gradle.kts", "Kotlinscript", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/home/whx/文档/code/github/lightNovel/client/ios/Runner/AppDelegate.swift", "Swift", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/home/whx/文档/code/github/lightNovel/client/ios/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json", "JSON", 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 123
"/home/whx/文档/code/github/lightNovel/client/ios/Runner/Assets.xcassets/LaunchImage.imageset/Contents.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/home/whx/文档/code/github/lightNovel/client/ios/Runner/Assets.xcassets/LaunchImage.imageset/README.md", "Markdown", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/home/whx/文档/code/github/lightNovel/client/ios/Runner/Base.lproj/LaunchScreen.storyboard", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 38
"/home/whx/文档/code/github/lightNovel/client/ios/Runner/Base.lproj/Main.storyboard", "XML", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 27
"/home/whx/文档/code/github/lightNovel/client/ios/Runner/Runner-Bridging-Header.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/whx/文档/code/github/lightNovel/client/ios/RunnerTests/RunnerTests.swift", "Swift", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 13
"/home/whx/文档/code/github/lightNovel/client/lib/config/app_config.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 84
"/home/whx/文档/code/github/lightNovel/client/lib/core/api/api_client.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 683, 0, 0, 0, 0, 0, 0, 0, 0, 36, 83, 802
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/bookmark.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 33
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/bookmark.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 281, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 335
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/bookmark.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 34
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/chapter.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 35
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/chapter.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 330, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 384
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/chapter.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 38
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/chapter_info.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 31
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/chapter_info.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 294
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/chapter_info.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 30
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/current_progress.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 28
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/current_progress.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 229
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/current_progress.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 26
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/device.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 29
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/device.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 270
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/device.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 27
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/favorite.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 29
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/favorite.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 252
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/favorite.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 26
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/novel.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 34
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/novel.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 340, 0, 0, 0, 0, 0, 0, 0, 0, 29, 29, 398
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/novel.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 39
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/read_chapter_record.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 33
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/read_chapter_record.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 315, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 369
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/read_chapter_record.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 38
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/read_record.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 34
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/read_record.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 334, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 388
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/read_record.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 38
"/home/whx/文档/code/github/lightNovel/client/lib/core/models/reading_progress.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 31
